PC1,PC2,PC3,PC4,PC5,AQI_Category
-0.7392737994978911,-1.9525388174901703,-2.1402048705343355,-0.5045121615812488,-0.04124820467164434,0
-0.2637628362815263,-1.7722685437713879,-1.9110644315557908,-0.445112204317497,-0.48175606377623287,0
0.9228546740224877,-1.7128548025887855,-1.8271497393581628,-0.4815484944020051,0.26183626308465074,0
0.4689496328122992,-1.6287685614601841,-2.05603500105733,-0.39597723473943974,0.17420284547783838,0
0.11964403752156201,-1.6147300665193092,-2.142107134438056,-0.4133767751193664,0.01563267215157094,0
-0.7217582216534423,-1.4126710794798674,-2.30384895630955,0.11880800948717478,-0.2649094813836916,0
-0.696968110635819,-1.21340723004876,-2.274263258448276,0.3500631622681528,-0.6072653189153872,0
-1.0738678610893415,-1.1973418657132788,-2.339318079985303,0.22052073296697763,-0.3881409482312472,0
-1.1004213048606641,-1.1113776763906844,-2.2631367149348898,0.1930673729627259,-0.4966382564149287,0
-1.258315176034198,-0.976760872795553,-2.158443061282266,0.1586450797265633,-0.7196235967445487,0
-1.0932577334398195,-0.8714603483539974,-2.1785748858654426,0.3289723430818347,-0.9060861387391587,0
-0.5375775050097666,-0.8517298984432397,-2.3167223086798643,0.418446285394856,-0.7936133747529083,0
-0.2598073320188726,-0.8403055191140341,-2.2488476887434294,0.36163501817637783,-0.8097301058907321,0
0.1320526652325699,-0.8884679310527972,-2.359762567405861,0.34860377567342443,-0.49631087313362116,1
1.1320224448521161,-0.8161816058260161,-2.310227906143857,0.26397719744915077,-0.4444326202016454,1
1.3383463905215518,-0.8122441637681239,-2.1580552988794492,0.08724859202711589,-0.39496684852981745,1
2.1833076638331192,-0.7892145680204175,-2.3709978423051226,0.2889059003151116,0.11425162650344649,1
2.0162238376258754,-0.9078876863738029,-2.722209071760044,0.534095827757342,0.32520525241819703,1
2.426402209231855,-0.9115965634987926,-2.9163525773303975,0.7523923319656053,0.4350742854373891,2
2.361214286889977,-1.0985527785911149,-3.106140062851784,0.7106880626746228,0.8027092699435849,1
2.0709540627889305,-0.8899195280342153,-2.434323132669211,0.2103390295130968,0.47407448544131603,1
2.4180356998100923,-0.777431655588132,-2.793305438511773,0.4665946682911089,0.6790002052279269,1
3.7144248317616904,-0.127464000493795,-2.5338579441999225,0.016981767715688358,0.3621035692105281,2
2.037939166822155,-0.26537545298455695,-2.312814084182287,-0.28365030199450547,0.19494194470800885,2
2.1391114853691833,-0.30265068107095633,-2.350634816181267,-0.3837228638153789,0.37763349538664687,1
2.790568734356206,-0.16011753000986187,-2.7231490432674583,-0.01378848398649037,0.8671423345567759,2
2.2234132197958085,0.29006176221759233,-1.3240695772810338,-0.7120846461295737,-0.7046377181261423,2
1.9638780898705184,0.1500396504294825,-1.5476354787248647,-0.741609236627199,-0.33941169959886897,2
1.8568479243508034,0.13530202804621097,-1.3884545384017792,-0.8892424749295894,-0.4868646061629397,2
2.168500622756886,0.030258744717897152,-1.3807667152664658,-0.9002325590758015,-0.4610107635557908,2
2.5278689324438957,-0.18733531552412755,-1.5029669084699457,-1.0309708163110747,-0.22573790156910178,2
2.7551469592804567,-0.4267218992869532,-1.295617973014768,-1.368025201339049,-0.24657601993951617,2
2.7504818968782736,-0.45072825411903256,-1.2528171894904394,-1.1999134408971548,-0.5292882919283322,2
2.560214436193826,-0.5280818203336559,-1.2127571444569896,-1.1905845851632582,-0.5287087036087466,2
2.9253501296336824,-0.679733905472283,-1.2238047237468725,-1.153870342232883,-0.330466143692796,2
2.203413748980351,-1.1640626181451545,-1.6585023803014456,-0.9851355140267856,-0.2773115121880341,2
-0.5608637271380281,-1.6519258052539572,-2.373233766017398,-0.6879932830813238,0.4319048936480662,0
-1.162304910778668,-1.3899915539327359,-2.0429715922057454,-0.2835193769691704,-0.12940459175112853,0
-1.454893609905957,-1.564679976003442,-2.104082762766163,-0.29756437669211816,0.01209622801168255,0
-1.6289399581247601,-1.6251821310846846,-1.904799666460124,-0.3720336206665385,-0.3366495508227634,0
-2.1832445484387093,-1.6671018139732126,-1.9411316312276714,-0.3996343635256713,-0.7301711006247147,0
-1.854197559866745,-1.7079126658175579,-1.9105862557926436,-0.45263835597454055,-0.6895880329758205,0
-1.425846701319187,-1.8133072801394865,-2.0761765244579093,-0.39516644609904733,-0.3836234602290585,0
-0.8212463531901129,-1.8048478539683035,-2.052551404385232,-0.6406646413871618,-0.09588830630553048,0
-0.6360204691437759,-1.8570976195355064,-2.1817124565946733,-0.44596915105945073,-0.0939121257470829,0
-1.1056895887145226,-1.8580135188643956,-2.15249869697421,-0.31130762073129714,-0.36628878094770795,0
-1.5999671148771226,-1.7751172878204986,-1.9796305411015909,-0.28767408306478137,-0.779884856799353,0
-1.9448038601445334,-1.6253085619480048,-1.8565850881097268,-0.3526434388062258,-0.8726293118873979,0
-2.0516483161727535,-1.7182579526865427,-1.8864751267141573,-0.30571775840000315,-0.9184274229495402,0
-2.1765698716416106,-1.546284691830002,-1.881326587064647,-0.2594135580010704,-0.9120707410592608,0
-2.140841630693125,-1.4610709169613227,-1.8921618307230186,-0.21819728226441407,-1.0394509080562913,0
-2.217314604880117,-1.4485842706311551,-1.9167041762981605,-0.2896759528780723,-0.8658493116376555,0
-2.175757752323151,-1.4308473037674774,-1.9087464560534262,-0.2730946320430212,-0.9018913173978921,0
-1.7240731320899596,-1.4611536053211367,-1.8735967547905468,-0.27237118837625923,-0.8795366682256438,0
-1.2261048388227809,-1.4545545140667435,-1.8181171720168916,-0.39072228263627784,-0.8939460114091339,0
-0.7839626231454603,-1.4299628455383866,-1.8460504610142072,-0.3785267141079732,-0.8006862728238398,0
-0.8858675938769311,-1.4752561075423785,-1.8822600905733755,-0.29390070122762874,-0.8186843641000144,0
-0.8421893141236767,-1.5176662316159326,-1.7989280616339705,-0.4588240806761223,-0.8029706922399016,0
-0.2992546811189786,-1.373160657051254,-1.7908136747615013,-0.4360490351377754,-0.42482056867159573,0
0.0814083384652674,-1.3608466349519621,-1.9363319425813035,-0.27193023273646433,-0.35186137965785297,0
0.5513761725454767,-1.2819936781686831,-1.9705752760233664,0.02678473744778901,-0.6341272229602576,1
0.5809624266557543,-1.3086649521904072,-1.896639559636978,0.022834783948113925,-0.622292168524767,1
0.31940923283791733,-1.386876460832187,-1.8822408623391176,-0.09815992202517312,-0.5784217086599805,1
0.3672692537886673,-1.4301810121934417,-1.9082573694967713,-0.1272839696157933,-0.5049467165060765,1
0.4027748273091357,-1.4169077182456196,-1.9129954517481058,-0.19073215753024178,-0.4892996318142295,1
0.7677749861985175,-1.381077074064366,-1.9427199187423754,-0.10547319770242693,-0.4753233946068014,1
0.7861357290428382,-1.3845345025763864,-1.9177587632553088,-0.19078317830021962,-0.3475353152020458,1
0.9552376496427474,-1.3132865554826807,-1.8523254205435689,-0.16621926130675377,-0.42547181303730836,1
1.192803703818979,-1.2755305356500568,-1.976511510955616,-0.10101302314481211,-0.1744917208733883,1
1.5123370337103632,-1.1661726136501542,-2.1115514990845434,0.07691601882510926,-0.03974836186435105,1
2.230863088725525,-0.9697581197706847,-2.301936539695577,0.3178288883044869,0.1933299231244313,1
2.669896634979322,-0.8435248945751659,-2.478824772166651,0.46824862154194774,0.37112291898639665,2
3.0442399974699828,-0.7016552568659801,-2.66380131016971,0.5788031681643545,0.6231219068338678,2
4.117366857602838,-0.7688471563795167,-2.653594148905551,0.40188704584298396,0.5741837541215588,2
3.894083080478329,-0.7469612705783346,-2.392211385181523,0.2111765629110773,0.5026380486246521,2
5.136513509688954,-0.5643853448266388,-2.473738839555896,0.4919605142280302,0.6353839552772516,2
4.264348453936373,0.33617148048984485,-2.6868314129965083,0.7680661700314428,0.5834416133482092,2
3.6712647440498016,0.2552892541213487,-2.6450192314435226,0.6044576242973738,0.5322168565337986,2
3.513901369912876,0.5383135250285667,-2.9639434488112735,1.099963340400813,0.12732977970053944,2
3.2438911662240804,0.5102779913105789,-2.804142488287769,0.8008585044759041,0.11834844303268618,2
3.593807535881584,0.7208794174557177,-2.6004826018474794,0.7526547994025229,-0.20391940794493474,2
3.5155537782830564,0.7137836992926248,-2.748933639408406,0.6806127430271556,0.17073593525233194,2
-0.09656126180476092,0.7655665326613192,-1.8296138320112765,0.012725687919207144,-0.8211766147681168,0
-0.377007379476019,0.622742264213256,-1.8958763602472135,0.048931885893270535,-0.7361470134058844,0
-1.0823354065822908,-0.22182360255010394,-2.1683671000282927,0.001089183579611307,-0.1334340829484898,0
-1.9465084081774788,-0.44563907696418653,-1.92785769519534,-0.29392519059093575,-0.19189156986241246,0
-2.005253425919905,-0.5247749111513198,-1.929957227092675,-0.24847026345879977,-0.2665035956075655,0
-2.0473480673819253,-0.3079017658563825,-1.9406441822790694,-0.15363849688007586,-0.2884419246403702,0
-1.9926750035891603,-0.19305080873873923,-1.9881827928721507,-0.18248935978166544,-0.1240200431385802,0
-1.949501554212689,-0.14091807272348333,-2.0239144426011673,-0.17061817879523433,-0.0610564511091029,0
-1.910355845288759,-0.11825359924590619,-2.0045295846775604,-0.22690927342719025,-0.035519044455168534,0
-1.7657023431410368,-0.25915026867637403,-1.9309324143344218,-0.43399757967653746,0.008316072492773633,0
0.1964633771687556,-0.45516784022505613,-1.8261934984631942,-0.730513327184513,-0.06838754421263153,0
-0.2636799527481927,-0.6148969673840963,-1.6686527443249668,-0.9672679469713433,-0.08083861641415252,0
-0.36405129849627915,-0.7156175102673124,-1.595579584479104,-1.1444364823211057,-0.018707140217064443,0
-0.3580888595631556,-0.7806789350201755,-1.5962225953129472,-1.129357886306133,-0.044054027356991134,0
-0.47682952587204497,-0.8962444705202597,-1.5127686825176598,-1.306345899683004,-0.004638885293787208,0
-0.41753606385664566,-1.015328436652238,-1.535542794589854,-1.4772066974201243,0.2146446190482637,0
-0.4374043854531692,-1.0433082770319424,-1.4255294832774257,-1.5896570867916138,0.10409432540660175,0
-0.1944590685827401,-0.9343039419394991,-1.4344872444234034,-1.4606787141768143,-0.0316093858117148,0
-0.6902318014085533,-1.0289840160112667,-1.3695706240753414,-1.598025095133994,0.028635113922429806,0
-0.7268022039235666,-1.025258889333073,-1.3612136947849043,-1.6308977105076092,0.06339023568589709,0
-0.6949014676823356,-0.9870249634749344,-1.443726708489003,-1.5115835475308048,0.11327322720276252,0
-0.8608418504020507,-1.0158760668655074,-1.4062766255394388,-1.5100507701602575,0.04263197111500688,0
0.11703223434361404,-0.8930070637747648,-1.2445056802075969,-1.7221781723629737,-0.11843018100037232,0
0.4385554226735162,-0.8615575471031259,-1.3385890474987527,-1.5498724173962792,-0.16778878968627464,0
0.22610408071144092,-0.7581742439736914,-1.4675727574006394,-1.267305964156914,-0.17968972706441597,0
0.1651441845014071,-0.5498812826810666,-1.3460466539516958,-1.1480950602407176,-0.5288125978315297,1
-0.18511903927452522,-0.5508301060507371,-1.305756972152537,-1.2723414775226538,-0.41819568311378746,0
-0.07824182910541794,-0.496434895297181,-1.366890826183987,-1.2456178334569181,-0.308678794960567,0
-0.09333349101422045,-0.43517200987232396,-1.3495245388982684,-1.1724163579601798,-0.42093197981823643,0
-0.18161787488767406,-0.4747636488060791,-1.4235564164762216,-1.1201593406830705,-0.3018278564051234,0
-0.0632480378025766,-0.4548236276601686,-1.334128333400841,-1.1554158179166139,-0.4577069043758386,0
-0.8630036607859269,-1.9900607894175844,-1.1710981042085389,-1.4159735993341687,-0.7139055463215427,0
-0.625435631176665,-1.6807488398754735,-0.9487269182407103,-1.7979546682331107,-0.6431441332659652,0
-0.3223663667982013,-1.4749071281035575,-0.9578755973875241,-1.5271252024770288,-0.9426889461865717,0
-0.07386851112420553,-1.4256858552827736,-1.1676128532670549,-1.2103375496220454,-0.9110100754516703,1
-0.11107360279803995,-1.527430551531432,-1.5119945924280238,-0.9059342218616167,-0.6172241479937974,0
-0.2641204397681827,-1.3852760460341114,-1.9197456334644933,-0.6085874742002604,0.03997514463603715,1
0.31199827318622864,-1.1247283230067167,-1.7701717564751065,-0.27794760001907,-0.7906170916610852,1
-1.2013832137299116,-1.1225483100701081,-2.173092911267428,-0.2212544950062997,0.10743832215979637,0
-1.0939776618632455,-0.8643475809235752,-1.9684213377339232,-0.13284823121071299,-0.4502969258923091,0
-0.903319773491467,-0.8297266248941804,-1.988172202395927,-0.07369519599568067,-0.5303534336205348,0
-0.629998270768014,-0.8232895653961061,-2.0571256662751987,-0.12040211820640326,-0.3155371052926172,1
-0.299216470096595,-0.792375680224278,-1.770076251165453,-0.31567561956239487,-0.7739528913675273,1
-0.1404067467182251,-0.8024363435759093,-1.5456259829555665,-0.5392328205248097,-0.9148407383508141,1
0.24753206466039893,-0.7989221823832675,-1.3542862157330762,-0.7569616614186614,-1.0227129949540084,1
0.5239321742746323,-0.8417439600077496,-1.3011389446192039,-0.8705044184005707,-1.0264106827303638,1
1.0213255750832175,-0.8822230425450321,-1.1491987581121519,-1.1818846252563513,-0.8949884849808043,1
0.9895431328848923,-0.797721805934642,-1.1736989108060203,-1.1078814503474332,-0.9996835557996712,1
0.8809237571041146,-0.7414791851679606,-1.4666507290888395,-0.6891412908883925,-0.9371602584636762,2
0.7126817140463109,-0.72916302561318,-1.6521212730046921,-0.4370018243985342,-0.8352857464607693,2
0.43878923305212075,-0.8344220324424703,-1.6368710555068275,-0.6012043807251962,-0.8460289187022982,1
0.2812231349674701,-0.6958355067392618,-1.56830058715784,-0.642270691696658,-0.7145551350269654,1
0.03748537881823091,-0.8647669291276611,-1.3057088687179863,-1.1270451397934276,-1.025018550272926,1
0.23486538051356168,-0.8649949956998729,-1.1810880008458342,-1.183365433482268,-1.0081362388651032,1
0.4364754975524422,-0.8322888720010347,-1.0863544621713122,-1.3318850718738267,-1.0382499692226719,1
0.7081661744184249,-0.7715534334254015,-1.018507838808491,-1.4028152752398746,-0.9631692660653381,1
0.7084594376052125,-0.6172591596234493,-1.189367639642869,-1.2046420629337256,-0.8299696375210732,1
1.1994194968458842,-0.4504299949570107,-1.428783036437695,-0.9590548191437471,-0.5519480995515962,1
1.94848422341383,-0.20277480742077966,-1.2794838137062101,-0.9922216185414705,-0.6193502208526475,2
2.488977165597646,0.02005255348813974,-1.182765291178897,-0.9892039113828088,-0.7724974953898871,2
2.9765383529754783,0.2621695061234474,-1.2577443196630127,-0.814478161430009,-0.7507355221578987,2
3.320177935882544,0.5109849788195842,-1.377223159486834,-0.5924828957561554,-0.7515335072271325,2
3.366758314038796,0.5004566320678943,-1.8237039259277106,-0.32592420728532867,-0.2690177589691586,2
3.6556314165821475,0.580708228426841,-1.8847476803701175,-0.21144147018976112,-0.29607259187516893,2
3.746918134343549,0.6559974378145428,-1.713890572509798,-0.34918985078199144,-0.4969581756179951,2
4.149291498791484,0.577131213968633,-1.584902930733367,-0.5247377726671978,-0.5382171519816125,2
4.552182866961201,0.4737106179446932,-1.440932355286541,-0.715612643370122,-0.5954706930890026,2
4.949399852072353,0.4281467045889552,-1.2755003900043846,-0.8373940967399756,-0.7759580045546843,2
4.790617148188577,0.3553285776610642,-1.1446930955231747,-0.9756207563834198,-0.9601730833491213,2
4.508949771903646,0.3679045513362239,-1.1401450003387745,-0.8065074748530568,-1.1326731128337757,2
3.8430551784271607,0.259350098237245,-1.211289509299565,-0.737790728700493,-1.0801957675575873,2
3.440467483421382,0.16040346301691885,-1.5549307241416945,-0.37465309977634564,-0.7551846183086068,2
3.571986938115918,-0.057124817862299046,-1.4969930523914463,-0.5869790890607998,-0.6825331918702836,2
2.6902877592706242,-0.24067838105499703,-1.9229778312185817,-0.16454537870728472,-0.4548265673259962,2
1.991953004585144,-0.38837513755661185,-1.997439409502277,-0.13945560717130354,-0.47770432363339094,2
1.3052953512100212,-0.469705134989786,-1.9245122817809308,-0.11596777616391317,-0.8036040877563625,2
2.4280472775753936,-0.5796071554483619,-1.5105154220862602,-0.6828474838017876,-1.0129207072988318,2
0.3550603799672687,-0.7599881312639043,-1.6725450397046804,-0.3792707779039599,-1.1907339173763132,1
-0.776709045371398,-0.8680872257916705,-1.7483960291369427,-0.12974514996821204,-1.4483017014310657,0
-1.3602701664392156,-1.4103890081755472,-1.6009604871511725,-1.3211658516602913,-0.24575467517851593,0
-0.670601720121716,-1.0069453657934644,-1.7291369758371984,-0.44814920324467067,-1.1996938874483218,0
1.4127316580550362,-0.41648939363580306,-1.8890953621512676,-0.18819496626865803,-1.089909653592456,2
1.2750892715296496,-0.39982143290533256,-1.9763764435918665,-0.0750105838405878,-1.030636383903352,2
1.7531476053650774,-0.4256444329327641,-1.7887889203834857,-0.32489714622894666,-0.7008706346045659,2
0.7596684944180215,-0.6522237187587743,-2.5559346085853347,0.23401641048733265,0.3613677193437214,1
0.3878636399140263,-0.463166872025893,-2.3423063170270995,0.15492739847857345,0.008137446064863668,1
0.4593295896450623,-0.05473182590376584,-2.2111733602923342,0.44063178935193553,-0.5783416839933322,1
-0.02889699379936793,-0.10198101926055313,-2.213567752936691,0.377721458327479,-0.6109389165127113,1
0.11335923774559273,-0.1372032124429565,-2.176283676724587,0.34811502411383227,-0.6619716834844092,1
0.15181672857954992,-0.21716487678013788,-2.09933397003523,0.2314867657570049,-0.6998496156692873,1
0.053259085725857705,-0.3623389387861966,-1.9707763078073484,-0.00775678094102918,-0.7063207225458715,1
0.2700223371543016,-0.5913501810521333,-1.7598262663745965,-0.37260166166660524,-0.7730381585869538,1
0.04906335425907894,-0.745649320617165,-1.6886678755042972,-0.5681144639412291,-0.779023480933826,1
0.4533338086857597,-0.9258947616608544,-1.394182174754716,-1.1137441869077893,-0.6558331573228324,1
0.9722137074995981,-1.06303412228606,-1.1220866776152714,-1.5470587932741908,-0.5492753021024588,1
0.8770485494002418,-1.0848885514140023,-1.2024307038032997,-1.4903875632783392,-0.35416226016113234,1
0.5655401585445399,-1.1006868825190925,-1.1086996545949852,-1.7348210484863378,-0.3842143238486672,1
0.4659302902502943,-1.1107880935598238,-1.0713297055268265,-1.8030324577539392,-0.36997582835452986,0
0.5871642496272181,-1.0558851687989494,-1.0569656029398926,-1.7787592340091192,-0.2664341536612804,1
0.6210719369280414,-1.010424993075526,-1.0917005612797137,-1.7596038483174168,-0.30508232271011543,1
0.5256578423138822,-1.0444429018774741,-1.1429340910598276,-1.7636554851251174,-0.34967024365610094,1
0.2277341718000625,-1.0710495492956391,-1.1794279133203085,-1.6760584448120364,-0.4345630740694928,1
0.20763399308333447,-1.0970457378326461,-1.4592594893731348,-1.55925388245704,0.013565141729641452,0
0.4684251862805606,-0.9491999766877199,-1.635409090426909,-1.3421113272185052,0.28962353871774105,0
0.6246184303222941,-0.9396835081833571,-2.0137537581288703,-0.9583412700906949,0.7797330133415558,0
1.8103483399116573,-0.6606723211165858,-2.2229863655724267,-0.46677183657587035,0.8625280626510655,1
-2.452488852147427,-1.1310914874570313,-1.9821186818060283,0.07861930969883692,-1.2034772058255898,0
-2.58990540053151,-1.2846193019067673,-1.985640031760858,-0.029330845935687563,-1.0636982207809933,0
-2.6945923342939233,-1.3464993133218917,-1.9968345683131419,-0.013086104974517593,-1.129239694028156,0
-2.608087919939245,-1.5049761562066717,-1.9470500333324554,-0.135334502713166,-1.1412133104319955,0
